id_consumo;id_insumo;id_maquina;cantidad;fecha
2892;1207401;OR099;500;18/2/2022
2893;1207990;OR123;2500;18/2/2022
2894;1906699;MA120;20;18/2/2022
2895;2022818;MT117;10;18/2/2022
2896;3000141;OR144;2;18/2/2022
2897;3001415;MA081;2;18/2/2022
2898;3003136;MA045;2;18/2/2022
2899;1204139;MA116;2000;19/2/2022
2900;2100150;MA129;1;19/2/2022
2901;1204139;MA005;1860;21/2/2022
2902;2006758;MA005;1;21/2/2022
2903;1207401;MA115;250;23/2/2022
2904;1200259;MA042;250;24/2/2022
2905;1202286;MT118;250;24/2/2022
2906;1202942;VA138;500;24/2/2022
2907;1204823;VA159;250;24/2/2022
2908;1205137;MA109;250;24/2/2022
2909;1205145;MA095;250;24/2/2022
2910;1207393;MA175;250;24/2/2022
2911;1207401;MA043;500;24/2/2022
2912;1210935;MA130;1;24/2/2022
2913;2100495;MA126;1;24/2/2022
2914;3001121;MA108;15;24/2/2022
2915;3003136;MA086;3;24/2/2022
2916;2006758;MA011;2;25/2/2022
2917;1163638;MT104;2;26/2/2022
2918;1200017;MA045;500;26/2/2022
2919;1200038;OR145;1500;26/2/2022
2920;1200044;MA106;500;26/2/2022
2921;1200046;MA001;1500;26/2/2022
2922;1200047;OR143;500;26/2/2022
2923;1200048;MA042;500;26/2/2022
2924;1200049;MA072;1000;26/2/2022
2925;1200050;MA089;1000;26/2/2022
2926;1200060;VA160;1000;26/2/2022
2927;1200063;OR098;1000;26/2/2022
2928;1200064;MA175;1000;26/2/2022
2929;1200065;MA171;1000;26/2/2022
2930;1200066;MA055;1500;26/2/2022
2931;1200100;VA156;1500;26/2/2022
2932;1200194;OR143;1500;26/2/2022
2933;1200400;MA111;250;26/2/2022
2934;1200404;MA113;250;26/2/2022
2935;1200407;VA141;250;26/2/2022
2936;1200418;OR142;2000;26/2/2022
2937;1200477;MA068;4;26/2/2022
2938;1200500;MA102;1000;26/2/2022
2939;1200544;MA009;2500;26/2/2022
2940;1200807;MA127;5;26/2/2022
2941;1200809;MA129;5;26/2/2022
2942;1200818;MA153;2;26/2/2022
2943;1201002;MA154;1;26/2/2022
2944;1201003;MA116;1;26/2/2022
2945;1201005;MA154;2;26/2/2022
2946;1201006;MA043;1;26/2/2022
2947;1201007;MA153;1;26/2/2022
2948;1201008;MA114;1;26/2/2022
2949;1201009;MA084;1;26/2/2022
2950;1201010;VA137;1;26/2/2022
2951;1201011;OR151;1;26/2/2022
2952;1201012;MA121;1;26/2/2022
2953;1201013;MT118;1;26/2/2022
2954;1201014;VA140;1;26/2/2022
2955;1201015;VA165;1;26/2/2022
2956;1201016;MA092;1;26/2/2022
2957;1201017;MA059;1;26/2/2022
2958;1201019;MA086;1;26/2/2022
2959;1201021;MA103;1;26/2/2022
2960;1202286;MA174;750;26/2/2022
2961;1202942;MA087;500;26/2/2022
2962;1203011;MA169;250;26/2/2022
2963;1203036;MA115;2500;26/2/2022
2964;1203460;MA121;1000;26/2/2022
2965;1203495;OR152;1000;26/2/2022
2966;1203592;MA011;1000;26/2/2022
2967;1203606;OR125;1000;26/2/2022
2968;1203607;MA107;3000;26/2/2022
2969;1204560;MA079;2750;26/2/2022
2970;1204823;MA174;750;26/2/2022
2971;1205137;OR097;750;26/2/2022
2972;1205145;MA130;750;26/2/2022
2973;1206400;MA086;500;26/2/2022
2974;1208012;MA109;2000;26/2/2022
2975;1208841;VA158;1;26/2/2022
2976;1210836;MA154;1;26/2/2022
2977;1901925;VA132;10;26/2/2022
2978;2006758;MA081;20;26/2/2022
2979;2038596;MA087;1;26/2/2022
2980;2100150;VA161;2;26/2/2022
2981;2100266;MA088;12;26/2/2022
2982;2101067;MA173;2;26/2/2022
2983;2101178;MA045;20;26/2/2022
2984;2101902;MA010;30;26/2/2022
2985;2105012;MA465;1;26/2/2022
2986;2400142;MA129;1;26/2/2022
2987;2400812;VA164;3;26/2/2022
2988;2403442;MA068;3;26/2/2022
2989;3007780;MA129;2;26/2/2022
2990;3200299;OR144;1;26/2/2022
2991;3300374;VA136;25;26/2/2022
2992;1163638;VA140;4;2/3/2022
2993;1200300;OR144;2000;2/3/2022
2994;1200400;MA175;500;2/3/2022
2995;1200404;MA094;500;2/3/2022
2996;1200407;MA106;500;2/3/2022
2997;1200412;VA164;500;2/3/2022
2998;1207790;MA130;1;2/3/2022
2999;2100495;MA086;2;2/3/2022
3000;2105275;MA001;6;2/3/2022
3001;3200398;MA465;1;2/3/2022
3002;3600017;MA043;5;2/3/2022
3003;1200045;MA155;250;3/3/2022
3004;1200053;MA045;250;3/3/2022
3005;1200544;OR096;2500;3/3/2022
3006;1200965;MA177;250;3/3/2022
3007;1202942;MA116;2750;3/3/2022
3008;1204138;MA121;3000;3/3/2022
3009;1204560;VA157;2000;3/3/2022
3010;1205137;MA122;250;3/3/2022
3011;1205145;MA116;250;3/3/2022
3012;1207393;MA050;250;3/3/2022
3013;1207401;MA146;500;3/3/2022
3014;1207489;OR098;250;3/3/2022
3015;1207990;OR099;500;3/3/2022
3016;1208487;OR144;500;3/3/2022
3017;3001431;VA156;3;3/3/2022
3018;3002637;VA163;3;3/3/2022
3019;3003136;MA122;3;3/3/2022
3020;1200418;MT117;2500;4/3/2022
3021;1200500;MA084;2500;4/3/2022
3022;2100061;MA147;4;4/3/2022
3023;2113988;VA158;4;4/3/2022
3024;2113996;MA029;4;4/3/2022
3025;2136906;MA128;2;4/3/2022
3026;1200011;VA156;1250;5/3/2022
3027;1203584;MA084;1250;5/3/2022
3028;1208012;MA043;4000;5/3/2022
3029;1202942;VA167;500;7/3/2022
3030;1203013;MA127;2;7/3/2022
3031;1204904;VA135;250;7/3/2022
3032;1207401;MA146;250;7/3/2022
3033;1900353;MA055;5;7/3/2022
3034;1902970;MA153;10;7/3/2022
3035;1202286;OR152;500;8/3/2022
3036;1204823;MA121;500;8/3/2022
3037;1205137;MA078;500;8/3/2022
3038;1205145;MA174;500;8/3/2022
3039;3001121;MA095;15;8/3/2022
3040;3003136;MA015;2;8/3/2022
3041;1200049;VA135;4000;9/3/2022
3042;1200847;MA103;11;9/3/2022
3043;1202942;MA095;3000;9/3/2022
3044;1203143;MA150;4000;9/3/2022
3045;1204138;VA157;3000;9/3/2022
3046;1211804;OR097;44;9/3/2022
3047;2006758;MA171;20;9/3/2022
3048;2009048;MA072;200;9/3/2022
3049;2100029;MA090;10;9/3/2022
3050;2100495;MA122;3;9/3/2022
3051;2101095;MA078;30;9/3/2022
3052;2300109;MA050;1;9/3/2022
3053;3300374;VA159;1;9/3/2022
3054;1201027;OR124;2;10/3/2022
3055;1201030;MA109;1;10/3/2022
3056;1202942;OR152;2750;10/3/2022
3057;1204138;MA108;3000;10/3/2022
3058;1210835;VA157;100;10/3/2022
3059;1210935;VA157;9;10/3/2022
3060;2406557;MA154;1;10/3/2022
3061;3600017;MA086;2;10/3/2022
3062;1187852;MA087;3;11/3/2022
3063;1200302;MA106;250;11/3/2022
3064;1202942;MA100;500;11/3/2022
3065;1206400;OR125;500;11/3/2022
3066;1208012;MA015;2000;11/3/2022
3067;1905561;MA088;10;11/3/2022
3068;2004835;MA154;1;11/3/2022
3069;2100029;MA005;2;11/3/2022
3070;1200049;MA093;500;12/3/2022
3071;2005042;MA073;3;12/3/2022
3072;2005654;MA001;2;12/3/2022
3073;2013363;MA110;2;12/3/2022
3074;2036844;MA011;1;12/3/2022
3075;2100266;MA175;12;12/3/2022
3076;2100983;MA122;10;12/3/2022
3077;2129951;OR099;4;12/3/2022
3078;2149538;OR076;10;12/3/2022
3079;3000141;MA059;1;12/3/2022
3080;3001415;MA068;5;12/3/2022
3081;3003136;MA084;2;12/3/2022
3082;3007780;MA154;2;12/3/2022
3083;1200050;VA134;500;15/3/2022
3084;1200051;MA127;500;15/3/2022
3085;1200052;MA465;500;15/3/2022
3086;1200056;MA110;500;15/3/2022
3087;1200059;MA121;500;15/3/2022
3088;1200808;MA055;1;15/3/2022
3089;1201051;VA167;1600;15/3/2022
3090;1201350;MT118;3;15/3/2022
3091;1202942;VA137;250;15/3/2022
3092;1203017;MA101;2000;15/3/2022
3093;1203036;VA139;2500;15/3/2022
3094;1205307;VA133;3;15/3/2022
3095;1212740;VA137;1;15/3/2022
3096;2100916;OR096;10;15/3/2022
3097;2101076;OR099;10;15/3/2022
3098;2135967;OR096;10;15/3/2022
3099;2402039;MA128;2;15/3/2022
3100;2406557;MA072;2;15/3/2022
3101;3001121;VA162;15;15/3/2022
3102;3003136;MA121;3;15/3/2022
3103;1200129;VA133;1;16/3/2022
3104;1202942;VA157;2750;16/3/2022
3105;1203013;MA005;2;16/3/2022
3106;1203015;VA163;30;16/3/2022
3107;1203143;OR149;500;16/3/2022
3108;1204138;VA163;2500;16/3/2022
3109;1206400;MA029;250;16/3/2022
3110;2006758;OR076;1;16/3/2022
3111;2006758;MA072;20;16/3/2022
3112;2126206;MA174;2;16/3/2022
3113;2201046;MA010;1400;16/3/2022
3114;2403442;OR152;2;16/3/2022
3115;1202294;MA088;2000;17/3/2022
3116;1202942;MA087;2750;17/3/2022
3117;1203015;VA156;20;17/3/2022
3118;1203143;MA175;500;17/3/2022
3119;1204138;VA156;3000;17/3/2022
3120;1206400;MA146;250;17/3/2022
3121;1210835;MA111;60;17/3/2022
3122;2100037;MA015;2;17/3/2022
3123;2100681;MA085;20;17/3/2022
3124;2101106;VA137;30;17/3/2022
3125;2101114;MA090;30;17/3/2022
3126;2175900;MA088;2;17/3/2022
3127;3200035;MA121;1;17/3/2022
3128;3300374;MA042;25;17/3/2022
3129;1200017;VA135;500;18/3/2022
3130;1200044;MA103;500;18/3/2022
3131;1200047;VA162;500;18/3/2022
3132;1200048;MA084;500;18/3/2022
3133;1202942;MA120;2250;18/3/2022
3134;2124513;VA158;40;18/3/2022
3135;1200418;MA173;1500;19/3/2022
3136;1200500;MA120;2000;19/3/2022
3137;1202294;MA029;2250;19/3/2022
3138;1202942;VA134;500;19/3/2022
3139;1204139;MA155;2000;19/3/2022
3140;1209045;OR144;250;19/3/2022
3141;1213056;MT118;500;19/3/2022
3142;1200038;MA114;500;21/3/2022
3143;1200046;OR148;250;21/3/2022
3144;1200100;MA043;250;21/3/2022
3145;1200194;MA055;250;21/3/2022
3146;1202294;MA155;2000;21/3/2022
3147;1203036;OR123;2000;21/3/2022
3148;1208012;VA167;2000;21/3/2022
3149;2201046;MA174;800;21/3/2022
3150;1200051;MA106;500;22/3/2022
3151;1200052;MA130;500;22/3/2022
3152;1200056;VA141;500;22/3/2022
3153;1200059;MA055;500;22/3/2022
3154;2006758;MA029;1;22/3/2022
3155;2100290;MA129;20;22/3/2022
3156;2100304;MA094;20;22/3/2022
3157;2101095;MA112;40;22/3/2022
3158;2101161;MA101;20;22/3/2022
3159;2101902;MA029;20;22/3/2022
3160;2101910;VA160;10;22/3/2022
3161;2105187;MA087;20;22/3/2022
3162;2120237;VA138;20;22/3/2022
3163;2404727;MA122;1;22/3/2022
3164;3000120;MA072;2;22/3/2022
3165;1200049;MA091;2000;23/3/2022
3166;1200051;MA029;500;23/3/2022
3167;1200052;OR076;500;23/3/2022
3168;1200056;MA113;500;23/3/2022
3169;1200059;MA153;500;23/3/2022
3170;1200501;VA140;250;23/3/2022
3171;1200502;MA102;250;23/3/2022
3172;1203013;MA078;2;23/3/2022
3173;1203143;MA174;2000;23/3/2022
3174;1210935;MA090;3;23/3/2022
3175;3002637;MA169;5;23/3/2022
3176;3003136;MA108;5;23/3/2022
3177;3600017;MA095;5;23/3/2022
3178;3600995;VA165;5;23/3/2022
3179;1210935;VA134;3;24/3/2022
3180;2006758;MA169;10;24/3/2022
3181;2038596;MA129;1;24/3/2022
3182;1200038;MA068;500;25/3/2022
3183;1200046;MA119;500;25/3/2022
3184;1200100;MA005;500;25/3/2022
3185;1200194;MA078;500;25/3/2022
3186;1200301;MA153;5000;25/3/2022
3187;1200732;MT104;1;25/3/2022
3188;1202294;VA137;1750;25/3/2022
3189;1202942;MA175;500;25/3/2022
3190;1203143;MA106;500;25/3/2022
3191;1204300;MA110;2500;25/3/2022
3192;1213056;MA044;500;25/3/2022
3193;1213362;MA113;1;25/3/2022
3194;2038596;MA050;2;25/3/2022
3195;2134374;MA085;1;25/3/2022
3196;2170769;MA108;1;25/3/2022
3197;2100215;OR123;2;26/3/2022
3198;2102224;OR125;2;26/3/2022
3199;2104733;MA155;2;26/3/2022
3200;2404727;MT118;2;26/3/2022
3201;2406557;MA112;2;26/3/2022
3202;1200038;MA113;500;28/3/2022
3203;1200046;OR076;500;28/3/2022
3204;1200100;MT117;500;28/3/2022
3205;1200194;VA157;500;28/3/2022
3206;1200301;VA167;2000;28/3/2022
3207;1200400;MA015;250;28/3/2022
3208;1200404;MT104;250;28/3/2022
3209;1200407;MA059;250;28/3/2022
3210;1200412;MA101;250;28/3/2022
3211;1200432;VA166;500;28/3/2022
3212;1200435;MA088;250;28/3/2022
3213;2009048;MA122;100;28/3/2022
3214;2024696;VA157;200;28/3/2022
3215;2024704;MA055;200;28/3/2022
3216;2100436;MA176;2;28/3/2022
3217;2200025;MA114;200;28/3/2022
3218;2201046;VA158;800;28/3/2022
3219;1200049;MA088;2000;29/3/2022
3220;1200051;MA122;500;29/3/2022
3221;1200052;OR145;500;29/3/2022
3222;1200056;MA044;500;29/3/2022
3223;1200059;MA081;500;29/3/2022
3224;1202942;MA001;250;29/3/2022
3225;1203143;MA128;1500;29/3/2022
3226;1900412;MA147;10;29/3/2022
3227;2006758;MA113;20;29/3/2022
3228;2118675;MA059;10;29/3/2022
3229;3000141;MA072;2;29/3/2022
3230;3001121;OR151;15;29/3/2022
3231;3200116;MT117;2;29/3/2022
3232;3203866;MA042;2;29/3/2022
3233;1200068;VA140;1;30/3/2022
3234;1200069;MA168;1;30/3/2022
3235;1200301;OR097;3000;30/3/2022
3236;1200731;MA001;1;30/3/2022
3237;1202294;VA161;1750;30/3/2022
3238;1207990;VA164;2500;30/3/2022
3239;1208012;MA059;1000;30/3/2022
3240;1210935;MA155;1;30/3/2022
3241;2118677;MA128;10;30/3/2022
3242;1200051;OR152;500;31/3/2022
3243;1200052;VA136;500;31/3/2022
3244;1200056;MA044;500;31/3/2022
3245;1200059;MA170;500;31/3/2022
3246;1202942;OR096;250;31/3/2022
3247;1203607;MT117;2750;31/3/2022
3248;1203608;MA081;3000;31/3/2022
3249;2104709;MA119;2;31/3/2022
3250;2200025;OR148;400;31/3/2022
3251;2201046;VA135;800;31/3/2022
3252;3200398;VA161;5;31/3/2022
3253;3200971;MA121;5;31/3/2022
3254;1200017;OR125;500;1/4/2022
3255;1200038;MA110;500;1/4/2022
3256;1200044;MA175;500;1/4/2022
3257;1200046;MA150;250;1/4/2022
3258;1200047;MA111;500;1/4/2022
3259;1200048;MA171;500;1/4/2022
3260;1200100;MA111;500;1/4/2022
3261;1200194;MA091;250;1/4/2022
3262;1200301;MA112;2000;1/4/2022
3263;1201350;OR142;1;1/4/2022
3264;1203036;MA001;2500;1/4/2022
3265;2201046;MA050;800;1/4/2022
3266;1203568;VA166;1;2/4/2022
3267;1203017;MA121;2000;4/4/2022
3268;1204300;OR125;1750;4/4/2022
3269;2006758;MA112;1;4/4/2022
3270;1200049;MA128;500;5/4/2022
3271;1200050;MA109;500;5/4/2022
3272;1200066;VA164;500;5/4/2022
3273;1202942;MA111;3000;5/4/2022
3274;1203143;OR145;500;5/4/2022
3275;1203568;MA110;2;5/4/2022
3276;1203607;MA129;500;5/4/2022
3277;1206400;MA465;500;5/4/2022
3278;1210935;MA103;2;5/4/2022
3279;2008793;MA093;200;5/4/2022
3280;2009048;MA168;100;5/4/2022
3281;2027683;MA088;100;5/4/2022
3282;2038596;MA078;1;5/4/2022
3283;1200038;MA087;750;6/4/2022
3284;1200046;MA147;750;6/4/2022
3285;1200100;MA175;750;6/4/2022
3286;1200194;MA146;750;6/4/2022
3287;1200301;MA108;2000;6/4/2022
3288;1200418;VA135;2500;6/4/2022
3289;1200500;MA126;2500;6/4/2022
3290;1203017;VA164;2500;6/4/2022
3291;1210836;MA174;1;6/4/2022
3292;2008920;MA050;10;6/4/2022
3293;2011109;VA166;2;6/4/2022
3294;1205970;VA140;20;7/4/2022
3295;1205971;MA103;20;7/4/2022
3296;1210935;OR098;2;7/4/2022
3297;2006758;MA116;1;7/4/2022
3298;2008858;MA126;20;7/4/2022
3299;2010198;VA135;3;7/4/2022
3300;2017644;VA141;1;7/4/2022
3301;1200430;MA080;500;8/4/2022
3302;1200431;VA159;500;8/4/2022
3303;1202942;VA136;2750;8/4/2022
3304;1203525;MA059;250;8/4/2022
3305;1204138;OR143;2000;8/4/2022
3306;1205778;OR148;3000;8/4/2022
3307;1206400;MA154;3000;8/4/2022
3308;1207130;MA059;500;8/4/2022
3309;1208012;MA128;2000;8/4/2022
3310;3001121;MA112;15;8/4/2022
3311;3002637;OR151;3;8/4/2022
3312;1203143;VA165;1500;9/4/2022
3313;1213056;OR145;500;9/4/2022
3314;2006758;MA068;20;9/4/2022
3315;2030880;MA465;1;9/4/2022
3316;3003136;MA113;4;9/4/2022
3317;2006758;VA166;2;10/4/2022
3318;1200049;MA127;2000;11/4/2022
3319;1200418;VA165;2500;11/4/2022
3320;1200477;MA019;4;11/4/2022
3321;1200500;OR152;2500;11/4/2022
3322;1203143;MA085;1500;11/4/2022
3323;1210935;MA011;1;11/4/2022
3324;1213363;MA055;1;11/4/2022
3325;2200025;MA081;200;11/4/2022
3326;2201046;MA029;1600;11/4/2022
3327;1200017;OR099;500;12/4/2022
3328;1200044;VA164;500;12/4/2022
3329;1200047;MA043;500;12/4/2022
3330;1200048;VA133;500;12/4/2022
3331;1200049;MA084;1500;12/4/2022
3332;1200418;MT105;500;12/4/2022
3333;1202942;MA073;500;12/4/2022
3334;1203015;MA106;20;12/4/2022
3335;1203143;MA036;1000;12/4/2022
3336;1213056;OR123;500;12/4/2022
3337;1900587;MA173;30;12/4/2022
3338;2030800;MA106;1;12/4/2022
3339;2105464;MA119;10;12/4/2022
3340;1200049;MA005;1000;13/4/2022
3341;1200948;MA176;1500;13/4/2022
3342;1202942;MA093;500;13/4/2022
3343;1203012;VA164;2;13/4/2022
3344;1203143;MA068;1000;13/4/2022
3345;1213056;VA159;500;13/4/2022
3346;2106957;MA050;400;13/4/2022
3347;1202942;OR076;250;14/4/2022
3348;1203018;MA116;4;14/4/2022
3349;2118706;MA147;4;14/4/2022
3350;2174489;MA169;4;14/4/2022
3351;1200053;OR142;250;16/4/2022
3352;1200061;MA084;250;16/4/2022
3353;1200006;VA160;1;18/4/2022
3354;1200301;MA169;1000;18/4/2022
3355;1203320;MA113;2;18/4/2022
3356;2106957;MA045;6;19/4/2022
3357;1161822;VA133;1;20/4/2022
3358;1200049;MA086;500;20/4/2022
3359;1202942;MA068;2750;20/4/2022
3360;1203143;VA134;500;20/4/2022
3361;2001500;MA109;1;20/4/2022
3362;2006758;MA088;20;20/4/2022
3363;1200006;MA050;2;21/4/2022
3364;1200011;MA027;500;21/4/2022
3365;1200038;MA088;250;21/4/2022
3366;1200046;MA170;250;21/4/2022
3367;1200049;MA112;2500;21/4/2022
3368;1200100;MA015;250;21/4/2022
3369;1200194;MA092;250;21/4/2022
3370;1200418;MA111;2000;21/4/2022
3371;1200500;MA101;2000;21/4/2022
3372;1200732;MT118;1;21/4/2022
3373;1201350;MA128;1;21/4/2022
3374;1202294;VA138;250;21/4/2022
3375;1202942;MA107;500;21/4/2022
3376;1203143;VA137;3000;21/4/2022
3377;1203320;MA009;2;21/4/2022
3378;1203495;MA043;500;21/4/2022
3379;1203584;MA465;250;21/4/2022
3380;1203592;MA106;500;21/4/2022
3381;1204560;MA131;2000;21/4/2022
3382;1213056;VA163;500;21/4/2022
3383;1903824;MA078;2;21/4/2022
3384;1906903;MA154;2;21/4/2022
3385;3000141;MA176;1;21/4/2022
3386;3000168;MA153;1;21/4/2022
3387;3001431;VA136;3;21/4/2022
3388;3003136;OR145;2;21/4/2022
3389;3007780;MA001;2;21/4/2022
3390;1200051;VA141;500;22/4/2022
3391;1200052;VA160;500;22/4/2022
3392;1200056;MA084;500;22/4/2022
3393;1200059;MA088;500;22/4/2022
3394;1200430;OR143;1500;22/4/2022
3395;1200431;MA112;1500;22/4/2022
3396;1200432;MA122;1500;22/4/2022
3397;1200435;VA158;1500;22/4/2022
3398;2103826;MA128;1;22/4/2022
3399;1200430;VA158;1500;23/4/2022
3400;1200431;MA011;1500;23/4/2022
3401;1200432;MA086;1500;23/4/2022
3402;1200435;MA146;1500;23/4/2022
3403;2001021;MA092;10;23/4/2022
3404;3600017;MA116;5;23/4/2022
3405;1200011;OR125;500;25/4/2022
3406;1200049;MA001;500;25/4/2022
3407;1200050;OR096;1000;25/4/2022
3408;1200060;MA112;500;25/4/2022
3409;1200063;MA094;500;25/4/2022
3410;1200064;OR096;500;25/4/2022
3411;1200065;MA019;500;25/4/2022
3412;1200066;MA110;1000;25/4/2022
3413;1201350;MA080;1;25/4/2022
3414;1202942;MA072;2500;25/4/2022
3415;1203143;OR076;500;25/4/2022
3416;1203371;MA110;1;25/4/2022
3417;1206400;OR142;500;25/4/2022
3418;2010198;MA128;2;25/4/2022
3419;3003136;MA150;2;25/4/2022
3420;1163638;MA081;1;26/4/2022
3421;1204138;MA169;3000;26/4/2022
3422;1207741;VA134;250;26/4/2022
3423;2006758;MA087;1;26/4/2022
3424;2009064;MA110;100;26/4/2022
3425;2100266;MA131;12;26/4/2022
3426;2120119;VA133;10;26/4/2022
3427;2152914;VA165;5;26/4/2022
3428;2152914;MA068;2;26/4/2022
3429;2404727;MA059;4;26/4/2022
3430;1200049;OR148;500;27/4/2022
3431;1200301;OR148;2000;27/4/2022
3432;1203027;MA465;1;27/4/2022
3433;1203031;MA112;2;27/4/2022
3434;1203143;MA119;500;27/4/2022
3435;1203301;OR143;1;27/4/2022
3436;1203302;MA092;2;27/4/2022
3437;1206400;MA173;500;27/4/2022
3438;2100045;MA005;1;27/4/2022
3439;2107005;MA176;50;27/4/2022
3440;2152914;OR099;5;27/4/2022
3441;3001121;VA163;15;27/4/2022
3442;3600017;MA078;2;27/4/2022
3443;1200917;MA043;2;28/4/2022
3444;1203495;OR076;1000;28/4/2022
3445;1203592;VA165;1000;28/4/2022
3446;1207114;MT117;500;28/4/2022
3447;1207130;MA005;500;28/4/2022
3448;1207915;VA163;500;28/4/2022
3449;1209045;MA103;500;28/4/2022
3450;2006758;MA068;1;28/4/2022
3451;2101157;MA176;15;28/4/2022
3452;2101185;MA084;16;28/4/2022
3453;2103126;MA043;20;28/4/2022
3454;2201046;MA127;1000;28/4/2022
3455;3000397;OR097;20;28/4/2022
3456;3000400;VA162;50;28/4/2022
3457;3001415;MA130;4;28/4/2022
3458;3200035;MA155;2;28/4/2022
3459;1200301;MA088;3000;29/4/2022
3460;1204300;MA088;2000;29/4/2022
3461;2006758;MA174;20;29/4/2022
3462;1202942;MA113;500;2/5/2022
3463;1213056;MA095;250;2/5/2022
3464;1906715;MA089;2;2/5/2022
3465;2107749;MA068;3;2/5/2022
3466;2107969;MA106;5;2/5/2022
3467;2107977;MA155;5;2/5/2022
3468;2181492;MA094;5;2/5/2022
3469;3001431;MA089;3;2/5/2022
3470;3200506;MA091;4;2/5/2022
3471;1200051;MA115;500;3/5/2022
3472;1200052;OR098;500;3/5/2022
3473;1200056;MA129;500;3/5/2022
3474;1200059;VA134;500;3/5/2022
3475;1200821;MA121;2000;3/5/2022
3476;1210935;VA160;2;3/5/2022
3477;2125900;VA156;5;3/5/2022
3478;1200300;VA160;3000;4/5/2022
3479;1200400;MA121;1500;4/5/2022
3480;1200404;MA120;1500;4/5/2022
3481;1200407;VA161;1500;4/5/2022
3482;1202286;MA055;250;4/5/2022
3483;1202942;MT105;500;4/5/2022
3484;1203143;MA101;500;4/5/2022
3485;1204823;OR124;250;4/5/2022
3486;1205137;MA027;250;4/5/2022
3487;1205145;VA163;250;4/5/2022
3488;1206400;VA140;500;4/5/2022
3489;1207393;MA114;250;4/5/2022
3490;1213056;MA029;500;4/5/2022
3491;2011109;OR098;1;4/5/2022
3492;2030880;MA078;1;4/5/2022
3493;2100029;MA044;12;4/5/2022
3494;2100118;MA086;6;4/5/2022
3495;2100134;MA009;4;4/5/2022
3496;2108643;MA079;2;4/5/2022
3497;3003136;VA135;2;4/5/2022
3498;1200812;MA059;1;5/5/2022
3499;1210836;MA092;1;5/5/2022
3500;2100487;MA094;2;5/5/2022
3501;2100495;MA128;2;5/5/2022
3502;1203460;MT104;1000;6/5/2022
3503;1203495;MA086;1000;6/5/2022
3504;1203592;VA139;1000;6/5/2022
3505;1203606;MA015;1000;6/5/2022
3506;2009048;MA153;100;6/5/2022
3507;2027675;MA093;100;6/5/2022
3508;2027683;OR125;100;6/5/2022
3509;2100495;OR123;2;6/5/2022
3510;2101178;OR142;20;6/5/2022
3511;2404727;VA160;2;6/5/2022
3512;1205971;OR149;50;7/5/2022
3513;2101178;VA163;50;7/5/2022
3514;2106671;MA169;1;7/5/2022
3515;2404727;MA085;4;7/5/2022
3516;1200011;MA079;500;9/5/2022
3517;1200501;MA044;250;9/5/2022
3518;1200502;MA110;250;9/5/2022
3519;1202942;MA130;500;9/5/2022
3520;1204300;MA068;500;9/5/2022
3521;1206400;MA019;500;9/5/2022
3522;1207393;OR144;250;9/5/2022
3523;1207401;MA155;250;9/5/2022
3524;1207489;VA132;250;9/5/2022
3525;2006758;MA059;20;9/5/2022
3526;2107600;MA168;1;9/5/2022
3527;2110083;MA126;1;9/5/2022
3528;2180325;MA079;10;9/5/2022
3529;3001121;MA101;15;9/5/2022
3530;3003136;OR125;2;9/5/2022
3531;1200049;VA136;500;10/5/2022
3532;1200301;VA137;2000;10/5/2022
3533;1203012;MT104;2;10/5/2022
3534;1203014;MA001;30;10/5/2022
3535;1203015;MA059;20;10/5/2022
3536;1207489;MA042;2000;10/5/2022
3537;2006235;MA170;100;10/5/2022
3538;2006758;VA159;1;10/5/2022
3539;2200025;MA091;200;10/5/2022
3540;2201046;VA135;800;10/5/2022
3541;1200301;MA168;2000;11/5/2022
3542;1200418;MA155;500;11/5/2022
3543;1200500;MA173;2000;11/5/2022
3544;1200503;OR099;500;11/5/2022
3545;1200807;MT118;4;11/5/2022
3546;1200809;MA155;4;11/5/2022
3547;3300374;OR142;25;11/5/2022
3548;1200017;VA140;1000;12/5/2022
3549;1200044;MA050;1000;12/5/2022
3550;1200047;MA147;1000;12/5/2022
3551;1200048;MA088;1000;12/5/2022
3552;1200821;VA162;2000;12/5/2022
3553;2150810;MA009;3;12/5/2022
3554;1200049;MA027;500;13/5/2022
3555;1202942;MA177;500;13/5/2022
3556;1203036;MA042;2000;13/5/2022
3557;1203143;OR123;500;13/5/2022
3558;1203495;MA078;500;13/5/2022
3559;1203592;MA027;500;13/5/2022
3560;1207114;VA141;250;13/5/2022
3561;1207915;MA019;250;13/5/2022
3562;1207990;MA172;500;13/5/2022
3563;1213056;MA170;500;13/5/2022
3564;2100290;MA068;20;13/5/2022
3565;2100304;MA078;20;13/5/2022
3566;2101902;OR123;20;13/5/2022
3567;2101910;MA001;20;13/5/2022
3568;2104482;VA159;1;13/5/2022
3569;2119983;OR097;2;13/5/2022
3570;3000117;MA175;1;13/5/2022
3571;3000168;VA157;2;13/5/2022
3572;1200812;VA139;1;14/5/2022
3573;2002497;MA174;1;14/5/2022
3574;2005654;MA172;1;14/5/2022
3575;2013363;VA158;2;14/5/2022
3576;2119983;OR123;5;14/5/2022
3577;1200301;VA133;2000;16/5/2022
3578;2006758;MA101;20;16/5/2022
3579;2101057;OR152;10;16/5/2022
3580;2101178;MA073;30;16/5/2022
3581;2406557;VA138;1;16/5/2022
3582;3001431;VA167;2;16/5/2022
